App,ID,Author,Date,Rating,Helpful Count,Review,,
Instagram,1343,Qwerty *,30-Sep-20,2,0," So they updated it and now when I want to search up a filter I can't do that, not sure if it's just me or this is just a problem in general but please look into this so I can use my stories with different filters",,
Instagram,1344,Musawenkosi Mdwara,13-Sep-20,1,1, I rated this app 5 stars before i was mistaken . It was a great app few months ago but now that i updated it its just bad it logged me out 6 times in 2 weeks asking to confirm my number its annoying and now it asks me to confirm again but it hasn't given me the confirmation number through sms in 3 d...Full ReviewI rated this app 5 stars before i was mistaken . It was a great app few months ago but now that i updated it its just bad it logged me out 6 times in 2 weeks asking to confirm my number its annoying and now it asks me to confirm again but it hasn't given me the confirmation number through sms in 3 days i haven't been able to use this app at all now please help,,
Instagram,1345,The Cherie Amour Show,19-Sep-20,2,0," I like it, but this app has given me way too many action blocks for following people. It's annoying, because unless you're a celebrity, you have to follow people in order for them to follow you back most times.",,
Instagram,1346,ITZ Bonzai,22-Sep-20,1,0," Ever since they changed either their algorithm or whatever, I have been banned 4 times for supposedly sharing my information with third party companies to get more followers and likes but I know as a fact I have never thought of even trying that. Instagram if your reading this, FIX YOUR DETECTION SY...Full ReviewEver since they changed either their algorithm or whatever, I have been banned 4 times for supposedly sharing my information with third party companies to get more followers and likes but I know as a fact I have never thought of even trying that. Instagram if your reading this, FIX YOUR DETECTION SYSTEM!",,
Instagram,1347,Cyndi Ammons,18-Sep-20,5,1," I love Instagram. Mostly because if I don't comment or heart a political post, my feed isn't inundated with political bs I cancelled my FB for. But y'all need to do something about some of your advertisers, especially the one with the incense waterfall. They are robbing people blind.",,
Instagram,1348,Archana Pradeep,21-Sep-20,4,0, At the very beginning it was pretty good and easy to use..but later on i felt uncomfortable for mainly two reasons 1. notification is popping up by saying that instagram is not available or it has been stopped working 2.the disconnect symbol just disappeared in videocall,,
Instagram,1349,Meh Art,1-Oct-20,5,0, I love the app but for the past week i have been unable to open the app. I have tried deleting and reinstalling it but it does not work. I have also restarted my phone but there are no positive results. Please fix this issue.,,
Instagram,1350,Himanshu Jaiswal,29-Sep-20,5,2, Nowadays its like a hell... Before it was amazing but now when i follow someone it isnt allowing and a message is coming always that if you have some problem tell us.. and then too nothing is changing... Before i use to love this app a lot. I always use this app but now it became so much irritating....Full ReviewNowadays its like a hell... Before it was amazing but now when i follow someone it isnt allowing and a message is coming always that if you have some problem tell us.. and then too nothing is changing... Before i use to love this app a lot. I always use this app but now it became so much irritating.. Fix this issue fast instagram,,
Instagram,1351,A Google user,1-Oct-20,5,2," There should be an update about posts, that we can publicly or personally share. Like Facebook. The posts we want to share with friends while excluding some of them. And then some posts that we can share publicly. I think it would be great this way.",,
Instagram,1352,deadsmoker 007,29-Sep-20,1,0, I am not getting reels option in my Instagram...first I thought that its my phones problem but its not working even after switching to a new flagship device...please look into my problem and Insagam is temprorily blocking my Id for 7 days...its second time instagram did this to me....I want this pro...Full ReviewI am not getting reels option in my Instagram...first I thought that its my phones problem but its not working even after switching to a new flagship device...please look into my problem and Insagam is temprorily blocking my Id for 7 days...its second time instagram did this to me....I want this problem to be solved as soon as possible...😡�,,
